,clothes_id,gender,height,weight,size,size_review,bright,color,thick
1753,296,여성, 170cm, 64kg,M,보통이에요,보통이에요,보통이에요,얇아요
1754,296,여성, 166cm, 50kg,S,보통이에요,보통이에요,보통이에요,보통이에요
1755,296,여성, 167cm, 50kg,S,보통이에요,밝아요,보통이에요,보통이에요
1756,296,여성, 168cm, 51kg,M,보통이에요,보통이에요,보통이에요,보통이에요
1757,297,여성, 153cm, 43kg,OS+팬시 후원 다꾸팩,보통이에요,보통이에요,선명해요,보통이에요
1758,297,여성, 163cm, 42kg,OS,보통이에요,보통이에요,보통이에요,보통이에요
1759,297,여성, 162cm, 49kg,OS,보통이에요,보통이에요,보통이에요,보통이에요
1760,297,여성, 160cm, 46kg,OS,보통이에요,보통이에요,보통이에요,보통이에요
1761,297,여성, 155cm, 43kg,OS,보통이에요,밝아요,보통이에요,얇아요
1762,297,여성, 168cm, 55kg,OS,보통이에요,보통이에요,보통이에요,보통이에요
1763,298,여성, 157cm, 50kg,M,보통이에요,어두워요,보통이에요,두꺼워요
1764,299,여성, 171cm, 58kg,1,커요,보통이에요,보통이에요,얇아요
1765,299,여성, 164cm, 56kg,2,보통이에요,보통이에요,보통이에요,얇아요
1766,299,여성, 163cm, 50kg,1,커요,보통이에요,보통이에요,보통이에요
1767,299,여성, 165cm, 52kg,1,커요,보통이에요,보통이에요,보통이에요
1768,299,여성, 167cm, 48kg,1,보통이에요,보통이에요,보통이에요,보통이에요
1769,299,여성, 168cm, 53kg,2,보통이에요,보통이에요,보통이에요,보통이에요
1770,299,여성, 160cm, 58kg,2,보통이에요,보통이에요,보통이에요,보통이에요
1771,299,여성, 165cm, 50kg,1,보통이에요,보통이에요,선명해요,보통이에요
1772,299,여성, 171cm, 58kg,2,커요,어두워요,선명해요,보통이에요
1773,299,여성, 167cm, 50kg,1,커요,보통이에요,보통이에요,보통이에요
1774,299,여성, 168cm, 60kg,2,커요,보통이에요,보통이에요,얇아요
1775,299,여성, 162cm, 53kg,1,커요,보통이에요,선명해요,보통이에요
1776,299,여성, 166cm, 47kg,1,커요,보통이에요,보통이에요,보통이에요
1777,299,여성, 170cm, 52kg,1,보통이에요,보통이에요,보통이에요,보통이에요
1778,299,남성, 181cm, 80kg,2,보통이에요,보통이에요,보통이에요,보통이에요
1779,299,여성, 161cm, 49kg,1,커요,보통이에요,보통이에요,얇아요
1780,299,여성, 164cm, 50kg,1,커요,보통이에요,보통이에요,보통이에요
1781,299,여성, 155cm, 45kg,1,커요,어두워요,선명해요,보통이에요
1782,299,여성, 155cm, 48kg,1,커요,보통이에요,보통이에요,얇아요
