,cody_id,clothes_maincategory,clothes_subcategorry,brand,color,season,gender,spring,summer,autumn,winter,img
91,49,모자,비니,MUSINSA STANDARD,,0,남,,,,,https://image.msscdn.net/images/goods_img/20191106/1215274/1215274_1_500.jpg?t=20191106171756
92,49,스니커즈,캔버스/단화,VANS,,0,남 여,,,,,https://image.msscdn.net/images/goods_img/20191002/1174797/1174797_1_500.jpg?t=20191024155734
93,50,상의,맨투맨/스웨트셔츠,MELANGE MASTER,,0,남,,,,,https://image.msscdn.net/images/goods_img/20170831/620634/620634_5_500.jpg?t=20170929134200
94,51,아우터,무스탕/퍼,DRAW FIT,,0,남,,,,,https://image.msscdn.net/images/goods_img/20171024/658357/658357_2_500.jpg?t=20221017102950
95,52,바지,트레이닝/조거 팬츠,OWNER,,2019 S/S,남,,,,,https://image.msscdn.net/images/goods_img/20180213/716786/716786_10_500.jpg?t=20200626162251
96,52,스니커즈,패션스니커즈화,REEBOK,,2019 S/S,남,,,,,https://image.msscdn.net/images/goods_img/20181224/925046/925046_3_500.jpg?t=20190104183014
97,53,아우터,블루종/MA-1,ALPHA INDUSTRIES,,0,남 여,,,,,https://image.msscdn.net/images/goods_img/20160912/411214/411214_10_500.jpg?t=20221006082558
98,54,주얼리,목걸이/펜던트,BLESSED BULLET,,2020 ALL,남,,,,,https://image.msscdn.net/images/goods_img/20200621/1491997/1491997_1_500.jpg?t=20200621140842
99,54,주얼리,반지,MARK-4,,2020 ALL,남,,,,,https://image.msscdn.net/images/goods_img/20200326/1368756/1368756_1_500.jpg?t=20220628152320
100,54,신발,슬리퍼,OOFOS,,0,남 여,,,,,https://image.msscdn.net/images/goods_img/20190826/1129750/1129750_1_500.jpg?t=20220822131828
101,55,원피스,미니 원피스,ODDONEOUT,,2018 S/S,여,,,,,https://image.msscdn.net/images/goods_img/20180612/799760/799760_1_500.jpg?t=20180612154436
102,55,상의,반소매 티셔츠,ODDONEOUT,,2019 S/S,여,,,,,https://image.msscdn.net/images/goods_img/20190626/1083581/1083581_1_500.jpg?t=20190626192807
103,55,스니커즈,캔버스/단화,CONVERSE,,2022 ALL,남 여,,,,,https://image.msscdn.net/images/goods_img/20180703/810033/810033_1_500.jpg?t=20221007165140
104,56,바지,데님 팬츠,OBLA,,2021 S/S,여,,,,,https://image.msscdn.net/images/goods_img/20180702/809702/809702_1_500.jpg?t=20210315153612
105,56,모자,캡/야구 모자,POLO RALPH LAUREN,,ALL,남,,,,,https://image.msscdn.net/images/goods_img/20190422/1022014/1022014_3_500.jpg?t=20200615165455
106,56,스니커즈,캔버스/단화,VANS,,ALL,남 여,,,,,https://image.msscdn.net/images/goods_img/20180412/755374/755374_1_500.jpg?t=20180430193528
107,57,아우터,트러커 재킷,86ROAD,,2022 F/W,남,,,,,https://image.msscdn.net/images/goods_img/20170920/638610/638610_2_500.jpg?t=20220311134421
108,57,바지,데님 팬츠,86ROAD,,0,남,,,,,https://image.msscdn.net/images/goods_img/20160512/351209/351209_14_500.jpg?t=20200423153102
109,57,모자,비니,RAMOLIN,,0,남,,,,,https://image.msscdn.net/images/goods_img/20150611/212880/212880_10_500.jpg?t=20211122111307
110,58,상의,후드 티셔츠,COVERNAT,,2022 F/W,남 여,,,,,https://image.msscdn.net/images/goods_img/20180130/705441/705441_5_500.jpg?t=20220819151550
111,59,아우터,블루종/MA-1,XTONZ,,2018 F/W,남,,,,,https://image.msscdn.net/images/goods_img/20181001/869524/869524_1_500.jpg?t=20181001134501
112,60,주얼리,목걸이/펜던트,SEXTO,,2016 ALL,남,,,,,https://image.msscdn.net/images/goods_img/20160427/343492/343492_1_500.jpg?t=20160427144244
113,62,상의,맨투맨/스웨트셔츠,UMM,,2020 S/S,남,,,,,https://image.msscdn.net/images/goods_img/20200110/1268331/1268331_1_500.jpg?t=20200117125854
114,62,바지,트레이닝/조거 팬츠,DWS COMPANY,,2020 S/S,남,,,,,https://image.msscdn.net/images/goods_img/20200130/1285260/1285260_3_500.jpg?t=20200211184342
115,62,주얼리,목걸이/펜던트,APHROSE,,0,남,,,,,https://image.msscdn.net/images/goods_img/20191128/1239180/1239180_1_500.jpg?t=20220628151255
116,62,스니커즈,캔버스/단화,DUCKDIVE,,0,남,,,,,https://image.msscdn.net/images/goods_img/20191108/1218532/1218532_1_500.jpg?t=20191108171245
117,64,상의,맨투맨/스웨트셔츠,MAHAGRID,,ALL,남 여,,,,,https://image.msscdn.net/images/goods_img/20190806/1111127/1111127_2_500.jpg?t=20210830173645
118,64,바지,트레이닝/조거 팬츠,I AM NOT A HUMAN BEING,,0,남,,,,,https://image.msscdn.net/images/goods_img/20180927/867071/867071_1_500.jpg?t=20180927145915
119,64,가방,백팩,KEEK,,2020 ALL,남,,,,,https://image.msscdn.net/images/goods_img/20200130/1284845/1284845_1_500.jpg?t=20200812143928
120,64,스니커즈,패션스니커즈화,NEW BALANCE,,0,남 여,,,,,https://image.msscdn.net/images/goods_img/20190306/972996/972996_1_500.jpg?t=20190314180908
121,65,신발,슬리퍼,BIRKENSTOCK,,0,남 여,,,,,https://image.msscdn.net/images/goods_img/20160322/324275/324275_3_500.jpg?t=20220315144726
122,66,아우터,나일론/코치 재킷,ADIDAS,,2020 F/W,남,,,,,https://image.msscdn.net/images/goods_img/20200813/1547560/1547560_2_500.jpg?t=20210401153421
123,66,상의,반소매 티셔츠,RAD LIMITED,,2020 S/S,남,,,,,https://image.msscdn.net/images/goods_img/20200714/1515164/1515164_1_500.jpg?t=20200714181846
124,66,모자,버킷/사파리햇,MARKM,,2020 F/W,남,,,,,https://image.msscdn.net/images/goods_img/20200908/1591200/1591200_2_500.jpg?t=20200911135146
125,66,가방,메신저/크로스 백,GREGORY,,0,남,,,,,https://image.msscdn.net/images/goods_img/20200520/1455842/1455842_7_500.jpg?t=20221018120643
126,66,스니커즈,패션스니커즈화,ONITSUKA TIGER,,2019 ALL,남 여,,,,,https://image.msscdn.net/images/goods_img/20200716/1518402/1518402_1_500.jpg?t=20200716173720
127,67,상의,반소매 티셔츠,VIVASTUDIO,,2022 S/S,남,,,,,https://image.msscdn.net/images/goods_img/20190425/1027583/1027583_4_500.jpg?t=20210329193625
128,67,스니커즈,패션스니커즈화,ADIDAS,,2019 S/S,남,,,,,https://image.msscdn.net/images/goods_img/20190430/1031249/1031249_1_500.jpg?t=20190513112853
129,68,상의,맨투맨/스웨트셔츠,REEBOK,,0,남,,,,,https://image.msscdn.net/images/goods_img/20190909/1148323/1148323_2_500.jpg?t=20190926201456
130,68,바지,데님 팬츠,PIECE WORKER,,ALL,남,,,,,https://image.msscdn.net/images/goods_img/20171019/655627/655627_21_500.jpg?t=20220930102305
131,68,상의,셔츠/블라우스,TENDER LAB,,2019 F/W,남,,,,,https://image.msscdn.net/images/goods_img/20190903/1140844/1140844_2_500.jpg?t=20190919190425
132,68,신발,구두,CUSTOMADE,,2019 ALL,남,,,,,https://image.msscdn.net/images/goods_img/20190826/1128752/1128752_1_500.jpg?t=20190826131252
133,69,아우터,블루종/MA-1,ALPHA INDUSTRIES,,2022 F/W,남 여,,,,,https://image.msscdn.net/images/goods_img/20201117/1692628/1692628_7_500.jpg?t=20221006082656
134,69,아우터,트러커 재킷,MOTH,,2021 F/W,남,,,,,https://image.msscdn.net/images/goods_img/20210923/2142959/2142959_1_500.jpg?t=20210923155419
135,69,상의,맨투맨/스웨트셔츠,MUSINSA STANDARD,,0,남,,,,,https://image.msscdn.net/images/goods_img/20190201/947067/947067_3_500.jpg?t=20200702163333
136,69,바지,트레이닝/조거 팬츠,BLESSED BULLET,,2020 F/W,남,,,,,https://image.msscdn.net/images/goods_img/20200914/1602093/1602093_1_500.jpg?t=20200914232121
137,69,주얼리,목걸이/펜던트,BLESSED BULLET,,0,남,,,,,https://image.msscdn.net/images/goods_img/20190301/969930/969930_1_500.jpg?t=20190301195527
138,69,스포츠/용품,스포츠가방,FALLETT,,2021 ALL,남 여,,,,,https://image.msscdn.net/images/goods_img/20211006/2163900/2163900_2_500.jpg?t=20220517133428
139,69,신발,부츠,YOWE,,0,남,,,,,https://image.msscdn.net/images/goods_img/20180906/850959/850959_1_500.jpg?t=20180906181646
140,70,아우터,플리스/뽀글이,MOTIVESTREET,,2020 F/W,여,,,,,https://image.msscdn.net/images/goods_img/20200924/1622509/1622509_3_500.jpg?t=20201015120431
141,70,상의,긴소매 티셔츠,CURETTY,,2020 F/W,여,,,,,https://image.msscdn.net/images/goods_img/20200911/1599002/1599002_1_500.jpg?t=20200911230629
142,70,바지,트레이닝/조거 팬츠,EN OR,,2020 F/W,여,,,,,https://image.msscdn.net/images/goods_img/20200908/1591107/1591107_1_500.jpg?t=20200908181818
143,70,스니커즈,캔버스/단화,CONVERSE,,ALL ALL,남 여,,,,,https://image.msscdn.net/images/goods_img/20200918/1611603/1611603_3_500.jpg?t=20221005135224
144,71,바지,데님 팬츠,FATALISM,,0,남,,,,,https://image.msscdn.net/images/goods_img/20170831/621274/621274_25_500.jpg?t=20210629102048
145,73,선글라스/안경테,선글라스,HYBITION,,2016 ALL,남,,,,,https://image.msscdn.net/images/goods_img/20160526/359852/359852_1_500.jpg?t=20160526180850
146,74,상의,후드 티셔츠,WHATITISNT,,2021 F/W,남 여,,,,,https://image.msscdn.net/images/goods_img/20170926/644025/644025_2_500.jpg?t=20210819100118
147,74,바지,데님 팬츠,UNTOUCHED,,2017 F/W,남,,,,,https://image.msscdn.net/images/goods_img/20171102/664146/664146_1_500.jpg?t=20171102125637
148,75,바지,트레이닝/조거 팬츠,ADIDAS,,ALL,남,,,,,https://image.msscdn.net/images/goods_img/20210119/1753533/1753533_1_500.jpg?t=20210122134350
149,75,스포츠/용품,스포츠가방,HUSKY,,2020 ALL,남,,,,,https://image.msscdn.net/images/goods_img/20200313/1350477/1350477_1_500.jpg?t=20200330122657
150,76,아우터,나일론/코치 재킷,AAC,,2020 S/S,남,,,,,https://image.msscdn.net/images/goods_img/20200204/1289454/1289454_1_500.jpg?t=20200204125426
151,76,상의,긴소매 티셔츠,NASTYKICK,,2020 S/S,남,,,,,https://image.msscdn.net/images/goods_img/20200203/1287920/1287920_2_500.jpg?t=20200206141438
152,76,바지,트레이닝/조거 팬츠,AAC,,2020 S/S,남,,,,,https://image.msscdn.net/images/goods_img/20200204/1289489/1289489_1_500.jpg?t=20200204130813
