,clothes_id,gender,height,weight,size,size_review,bright,color,thick
8466,6,남성, 178cm, 77kg,XL,커요,보통이에요,선명해요,얇아요
8467,6,남성, 183cm, 70kg,XL,보통이에요,보통이에요,보통이에요,보통이에요
8468,6,남성, 171cm, 79kg,L,보통이에요,보통이에요,보통이에요,보통이에요
8469,6,남성, 178cm, 70kg,XL,보통이에요,보통이에요,보통이에요,보통이에요
8470,6,남성, 188cm, 85kg,XL,보통이에요,보통이에요,보통이에요,보통이에요
8471,6,남성, 169cm, 68kg,L,보통이에요,보통이에요,선명해요,보통이에요
8472,6,남성, 177cm, 64kg,L,보통이에요,보통이에요,보통이에요,보통이에요
8473,6,남성, 171cm, 65kg,M,커요,보통이에요,보통이에요,보통이에요
8474,6,남성, 168cm, 62kg,M,보통이에요,보통이에요,보통이에요,보통이에요
8475,6,남성, 182cm, 84kg,XL,커요,보통이에요,보통이에요,보통이에요
8476,6,남성, 178cm, 80kg,L,보통이에요,보통이에요,보통이에요,보통이에요
8477,6,남성, 178cm, 62kg,L,보통이에요,보통이에요,보통이에요,보통이에요
8478,6,남성, 172cm, 65kg,M,보통이에요,보통이에요,선명해요,보통이에요
8479,6,남성, 182cm, 100kg,2XL,커요,보통이에요,보통이에요,보통이에요
8480,6,남성, 177cm, 72kg,XL,커요,밝아요,선명해요,보통이에요
8481,6,남성, 178cm, 76kg,L,보통이에요,보통이에요,선명해요,보통이에요
8482,6,남성, 173cm, 62kg,M,커요,보통이에요,선명해요,보통이에요
8483,6,남성, 180cm, 64kg,L,보통이에요,보통이에요,보통이에요,보통이에요
8484,6,남성, 168cm, 62kg,L,보통이에요,보통이에요,보통이에요,보통이에요
8485,6,여성, 173cm, 60kg,XL,커요,보통이에요,보통이에요,보통이에요
8486,6,남성, 175cm, 63kg,L,커요,보통이에요,보통이에요,보통이에요
8487,6,남성, 176cm, 69kg,XL,보통이에요,보통이에요,보통이에요,보통이에요
8488,6,남성, 181cm, 70kg,L,보통이에요,보통이에요,보통이에요,보통이에요
8489,6,남성, 180cm, 72kg,XL,보통이에요,보통이에요,보통이에요,보통이에요
8490,6,남성, 178cm, 73kg,L,보통이에요,보통이에요,보통이에요,보통이에요
8491,6,남성, 175cm, 72kg,L,커요,어두워요,보통이에요,보통이에요
8492,6,남성, 179cm, 82kg,XL,보통이에요,보통이에요,보통이에요,보통이에요
8493,6,남성, 183cm, 73kg,XL,보통이에요,보통이에요,보통이에요,보통이에요
8494,6,남성, 177cm, 72kg,XL,작아요,보통이에요,보통이에요,보통이에요
8495,6,남성, 185cm, 94kg,2XL,커요,보통이에요,보통이에요,보통이에요
8496,6,남성, 173cm, 68kg,M,보통이에요,보통이에요,보통이에요,보통이에요
8497,6,남성, 180cm, 70kg,XL,보통이에요,보통이에요,보통이에요,보통이에요
8498,6,남성, 168cm, 59kg,M,보통이에요,보통이에요,보통이에요,보통이에요
8499,6,남성, 174cm, 70kg,L,보통이에요,보통이에요,보통이에요,보통이에요
8500,6,남성, 180cm, 85kg,XL,보통이에요,보통이에요,보통이에요,보통이에요
8501,6,남성, 175cm, 75kg,L,커요,보통이에요,보통이에요,보통이에요
8502,6,남성, 181cm, 67kg,XL,보통이에요,보통이에요,보통이에요,보통이에요
8503,6,남성, 180cm, 79kg,XL,보통이에요,어두워요,선명해요,보통이에요
8504,6,남성, 177cm, 75kg,L,보통이에요,보통이에요,보통이에요,보통이에요
8505,6,여성, 167cm, 59kg,M,보통이에요,보통이에요,보통이에요,보통이에요
8506,6,남성, 172cm, 62kg,M,보통이에요,어두워요,선명해요,보통이에요
8507,6,남성, 176cm, 83kg,XL,보통이에요,보통이에요,보통이에요,보통이에요
8508,6,남성, 179cm, 62kg,L,커요,보통이에요,보통이에요,보통이에요
8509,6,남성, 182cm, 75kg,XL,보통이에요,보통이에요,보통이에요,보통이에요
8510,6,남성, 177cm, 69kg,L,보통이에요,보통이에요,보통이에요,보통이에요
8511,6,남성, 167cm, 55kg,M,보통이에요,보통이에요,보통이에요,보통이에요
8512,6,남성, 172cm, 67kg,L,보통이에요,보통이에요,보통이에요,보통이에요
8513,6,남성, 172cm, 67kg,L,보통이에요,보통이에요,보통이에요,보통이에요
8514,6,남성, 175cm, 68kg,L,커요,어두워요,선명해요,보통이에요
8515,6,남성, 170cm, 53kg,M,보통이에요,보통이에요,보통이에요,보통이에요
8516,6,남성, 172cm, 70kg,M,보통이에요,보통이에요,선명해요,보통이에요
8517,6,남성, 181cm, 80kg,XL,보통이에요,보통이에요,보통이에요,보통이에요
8518,6,남성, 184cm, 75kg,XL,보통이에요,보통이에요,보통이에요,보통이에요
8519,6,남성, 168cm, 93kg,XL,보통이에요,어두워요,보통이에요,보통이에요
8520,6,남성, 180cm, 68kg,L,보통이에요,보통이에요,보통이에요,보통이에요
8521,6,남성, 174cm, 76kg,L,보통이에요,보통이에요,보통이에요,보통이에요
8522,6,남성, 178cm, 56kg,L,커요,보통이에요,보통이에요,보통이에요
8523,6,남성, 179cm, 73kg,XL,보통이에요,보통이에요,보통이에요,보통이에요
8524,6,남성, 178cm, 68kg,XL,보통이에요,보통이에요,선명해요,보통이에요
8525,6,남성, 182cm, 87kg,2XL,보통이에요,밝아요,선명해요,보통이에요
8526,6,남성, 177cm, 57kg,L,커요,보통이에요,선명해요,보통이에요
8527,6,남성, 175cm, 80kg,XL,보통이에요,보통이에요,선명해요,보통이에요
8528,6,여성, 176cm, 65kg,L,보통이에요,보통이에요,선명해요,보통이에요
8529,6,남성, 174cm, 65kg,M,보통이에요,어두워요,보통이에요,보통이에요
8530,6,남성, 174cm, 61kg,M,보통이에요,보통이에요,보통이에요,보통이에요
8531,6,남성, 168cm, 60kg,M,보통이에요,보통이에요,보통이에요,얇아요
8532,7,남성, 170cm, 64kg,M,보통이에요,보통이에요,보통이에요,보통이에요
8533,8,남성, 176cm, 64kg,L,보통이에요,보통이에요,보통이에요,보통이에요
8534,8,남성, 167cm, 62kg,M,보통이에요,보통이에요,보통이에요,얇아요
8535,8,남성, 175cm, 71kg,L,보통이에요,보통이에요,보통이에요,보통이에요
8536,8,남성, 173cm, 75kg,XL,보통이에요,보통이에요,보통이에요,보통이에요
8537,8,남성, 168cm, 75kg,XL,보통이에요,보통이에요,보통이에요,보통이에요
8538,8,남성, 175cm, 65kg,XL,보통이에요,보통이에요,보통이에요,보통이에요
8539,8,남성, 175cm, 65kg,L,보통이에요,보통이에요,보통이에요,보통이에요
8540,8,남성, 171cm, 60kg,S,보통이에요,보통이에요,보통이에요,보통이에요
8541,8,남성, 169cm, 73kg,L,보통이에요,보통이에요,보통이에요,얇아요
8542,8,남성, 178cm, 63kg,M,보통이에요,보통이에요,보통이에요,보통이에요
8543,8,남성, 177cm, 89kg,XXL,보통이에요,보통이에요,선명해요,보통이에요
8544,8,여성, 168cm, 49kg,S,보통이에요,보통이에요,선명해요,보통이에요
8545,8,남성, 173cm, 67kg,XL,보통이에요,보통이에요,보통이에요,얇아요
8546,8,남성, 173cm, 63kg,L,보통이에요,보통이에요,보통이에요,얇아요
8547,8,남성, 178cm, 73kg,L,보통이에요,보통이에요,보통이에요,보통이에요
8548,8,남성, 182cm, 67kg,L,보통이에요,보통이에요,보통이에요,보통이에요
8549,8,남성, 184cm, 94kg,XXL,보통이에요,보통이에요,보통이에요,보통이에요
8550,8,여성, 164cm, 50kg,L,보통이에요,보통이에요,보통이에요,보통이에요
8551,8,남성, 171cm, 66kg,L,보통이에요,보통이에요,보통이에요,보통이에요
8552,8,남성, 173cm, 68kg,L,보통이에요,보통이에요,보통이에요,보통이에요
8553,8,여성, 163cm, 55kg,L,보통이에요,보통이에요,보통이에요,보통이에요
8554,8,남성, 175cm, 68kg,2XL,보통이에요,보통이에요,보통이에요,얇아요
8555,8,남성, 181cm, 73kg,XL,보통이에요,보통이에요,보통이에요,보통이에요
8556,8,남성, 176cm, 76kg,L,보통이에요,보통이에요,보통이에요,보통이에요
8557,8,남성, 175cm, 73kg,M,보통이에요,보통이에요,보통이에요,보통이에요
8558,8,남성, 179cm, 85kg,XL,보통이에요,보통이에요,보통이에요,보통이에요
8559,8,남성, 170cm, 67kg,L,보통이에요,보통이에요,보통이에요,보통이에요
8560,8,남성, 168cm, 58kg,M,보통이에요,보통이에요,선명해요,보통이에요
8561,8,남성, 175cm, 65kg,L,보통이에요,보통이에요,보통이에요,보통이에요
8562,8,여성, 158cm, 55kg,L,보통이에요,보통이에요,보통이에요,보통이에요
8563,8,여성, 160cm, 55kg,M,커요,밝아요,선명해요,보통이에요
8564,8,남성, 169cm, 72kg,M,보통이에요,보통이에요,보통이에요,보통이에요
8565,8,남성, 176cm, 78kg,XL,보통이에요,보통이에요,보통이에요,보통이에요
